disease,year,state,rate_per_100k,count,transmission_mode,subcategory,analysis_suitable,border_sensitive,vaccine_preventable,exclusion_reason,period,baseline_mean_rate,baseline_sd_rate,baseline_cv_rate,pi_lower_rate,pi_upper_rate,baseline_mean_count,pi_lower_count,pi_upper_count,count_tier,trend_significant,trend_slope,trend_pct_per_year,oe_ratio,pct_change,below_pi,above_pi,oe_ratio_count,pct_change_count,below_pi_count,above_pi_count,level
Cryptosporidiosis,2025,AUS,18,4868,enteric,parasitic_enteric,TRUE,FALSE,FALSE,NA,post_covid,16.2,4.658325879540846,0.28755098021857073,2.0319663017946112,30.368033698205387,3973.6,497.65377064966015,7449.54622935034,high,FALSE,-2.2000000000005793,-13.580246913583824,1.1111111111111112,11.111111111111116,FALSE,FALSE,1.2250855647271996,22.508556472719953,FALSE,FALSE,national
Cryptosporidiosis,2024,AUS,53,14029,enteric,parasitic_enteric,TRUE,FALSE,FALSE,NA,post_covid,16.2,4.658325879540846,0.28755098021857073,2.0319663017946112,30.368033698205387,3973.6,497.65377064966015,7449.54622935034,high,FALSE,-2.2000000000005793,-13.580246913583824,3.2716049382716053,227.16049382716048,FALSE,TRUE,3.530551640829475,253.05516408294744,FALSE,TRUE,national
Cryptosporidiosis,2023,AUS,14,3719,enteric,parasitic_enteric,TRUE,FALSE,FALSE,NA,post_covid,16.2,4.658325879540846,0.28755098021857073,2.0319663017946112,30.368033698205387,3973.6,497.65377064966015,7449.54622935034,high,FALSE,-2.2000000000005793,-13.580246913583824,0.8641975308641976,-13.580246913580243,FALSE,FALSE,0.935927118985303,-6.407288101469698,FALSE,FALSE,national
Cryptosporidiosis,2022,AUS,8,2047,enteric,parasitic_enteric,TRUE,FALSE,FALSE,NA,transition,16.2,4.658325879540846,0.28755098021857073,2.0319663017946112,30.368033698205387,3973.6,497.65377064966015,7449.54622935034,high,FALSE,-2.2000000000005793,-13.580246913583824,0.4938271604938272,-50.617283950617285,FALSE,FALSE,0.5151499899335615,-48.48500100664385,FALSE,FALSE,national
Cryptosporidiosis,2021,AUS,7,1844,enteric,parasitic_enteric,TRUE,FALSE,FALSE,NA,covid_acute,16.2,4.658325879540846,0.28755098021857073,2.0319663017946112,30.368033698205387,3973.6,497.65377064966015,7449.54622935034,high,FALSE,-2.2000000000005793,-13.580246913583824,0.4320987654320988,-56.79012345679012,FALSE,FALSE,0.46406281457620296,-53.59371854237971,FALSE,FALSE,national
Cryptosporidiosis,2020,AUS,10,2437,enteric,parasitic_enteric,TRUE,FALSE,FALSE,NA,covid_acute,16.2,4.658325879540846,0.28755098021857073,2.0319663017946112,30.368033698205387,3973.6,497.65377064966015,7449.54622935034,high,FALSE,-2.2000000000005793,-13.580246913583824,0.617283950617284,-38.2716049382716,FALSE,FALSE,0.6132977652506544,-38.670223474934566,FALSE,FALSE,national
Cryptosporidiosis,2019,AUS,11,2679,enteric,parasitic_enteric,TRUE,FALSE,FALSE,NA,baseline,16.2,4.658325879540846,0.28755098021857073,2.0319663017946112,30.368033698205387,3973.6,497.65377064966015,7449.54622935034,high,FALSE,-2.2000000000005793,-13.580246913583824,0.6790123456790124,-32.098765432098766,FALSE,FALSE,0.6741997181397222,-32.58002818602778,FALSE,FALSE,national
Cryptosporidiosis,2018,AUS,12,3011,enteric,parasitic_enteric,TRUE,FALSE,FALSE,NA,baseline,16.2,4.658325879540846,0.28755098021857073,2.0319663017946112,30.368033698205387,3973.6,497.65377064966015,7449.54622935034,high,FALSE,-2.2000000000005793,-13.580246913583824,0.7407407407407408,-25.925925925925924,FALSE,FALSE,0.7577511576404269,-24.224884235957315,FALSE,FALSE,national
Cryptosporidiosis,2017,AUS,19,4694,enteric,parasitic_enteric,TRUE,FALSE,FALSE,NA,baseline,16.2,4.658325879540846,0.28755098021857073,2.0319663017946112,30.368033698205387,3973.6,497.65377064966015,7449.54622935034,high,FALSE,-2.2000000000005793,-13.580246913583824,1.1728395061728396,17.283950617283956,FALSE,FALSE,1.181296557278035,18.129655727803506,FALSE,FALSE,national
Cryptosporidiosis,2016,AUS,22,5421,enteric,parasitic_enteric,TRUE,FALSE,FALSE,NA,baseline,16.2,4.658325879540846,0.28755098021857073,2.0319663017946112,30.368033698205387,3973.6,497.65377064966015,7449.54622935034,high,FALSE,-2.2000000000005793,-13.580246913583824,1.3580246913580247,35.802469135802475,FALSE,FALSE,1.3642540769075902,36.425407690759016,FALSE,FALSE,national
Cryptosporidiosis,2015,AUS,17,4063,enteric,parasitic_enteric,TRUE,FALSE,FALSE,NA,baseline,16.2,4.658325879540846,0.28755098021857073,2.0319663017946112,30.368033698205387,3973.6,497.65377064966015,7449.54622935034,high,FALSE,-2.2000000000005793,-13.580246913583824,1.0493827160493827,4.938271604938276,FALSE,FALSE,1.022498490034226,2.2498490034225913,FALSE,FALSE,national
Dengue virus infection,2025,AUS,7,1912,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,post_covid,6.2,1.9235384061671346,0.31024813002695717,0.34966714156665013,12.05033285843335,1510.4,0,3040.6322728702653,high,FALSE,-0.7000000000004183,-11.290322580651907,1.129032258064516,12.90322580645161,FALSE,FALSE,1.2658898305084745,26.588983050847446,FALSE,FALSE,national
Dengue virus infection,2024,AUS,9,2381,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,post_covid,6.2,1.9235384061671346,0.31024813002695717,0.34966714156665013,12.05033285843335,1510.4,0,3040.6322728702653,high,FALSE,-0.7000000000004183,-11.290322580651907,1.4516129032258065,45.16129032258064,FALSE,FALSE,1.5764036016949152,57.64036016949151,FALSE,FALSE,national
Dengue virus infection,2023,AUS,4,1122,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,post_covid,6.2,1.9235384061671346,0.31024813002695717,0.34966714156665013,12.05033285843335,1510.4,0,3040.6322728702653,high,FALSE,-0.7000000000004183,-11.290322580651907,0.6451612903225806,-35.483870967741936,FALSE,FALSE,0.7428495762711864,-25.715042372881356,FALSE,FALSE,national
Dengue virus infection,2022,AUS,2,535,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,transition,6.2,1.9235384061671346,0.31024813002695717,0.34966714156665013,12.05033285843335,1510.4,0,3040.6322728702653,high,FALSE,-0.7000000000004183,-11.290322580651907,0.3225806451612903,-67.74193548387098,FALSE,FALSE,0.35421080508474573,-64.57891949152543,FALSE,FALSE,national
Dengue virus infection,2021,AUS,0.04,9,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,covid_acute,6.2,1.9235384061671346,0.31024813002695717,0.34966714156665013,12.05033285843335,1510.4,0,3040.6322728702653,high,FALSE,-0.7000000000004183,-11.290322580651907,0.0064516129032258064,-99.35483870967742,TRUE,FALSE,0.005958686440677966,-99.40413135593221,FALSE,FALSE,national
Dengue virus infection,2020,AUS,0.9,230,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,covid_acute,6.2,1.9235384061671346,0.31024813002695717,0.34966714156665013,12.05033285843335,1510.4,0,3040.6322728702653,high,FALSE,-0.7000000000004183,-11.290322580651907,0.14516129032258066,-85.48387096774192,FALSE,FALSE,0.15227754237288135,-84.77224576271186,FALSE,FALSE,national
Dengue virus infection,2019,AUS,6,1502,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,baseline,6.2,1.9235384061671346,0.31024813002695717,0.34966714156665013,12.05033285843335,1510.4,0,3040.6322728702653,high,FALSE,-0.7000000000004183,-11.290322580651907,0.9677419354838709,-3.2258064516129057,FALSE,FALSE,0.9944385593220338,-0.5561440677966162,FALSE,FALSE,national
Dengue virus infection,2018,AUS,4,963,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,baseline,6.2,1.9235384061671346,0.31024813002695717,0.34966714156665013,12.05033285843335,1510.4,0,3040.6322728702653,high,FALSE,-0.7000000000004183,-11.290322580651907,0.6451612903225806,-35.483870967741936,FALSE,FALSE,0.6375794491525424,-36.242055084745765,FALSE,FALSE,national
Dengue virus infection,2017,AUS,5,1135,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,baseline,6.2,1.9235384061671346,0.31024813002695717,0.34966714156665013,12.05033285843335,1510.4,0,3040.6322728702653,high,FALSE,-0.7000000000004183,-11.290322580651907,0.8064516129032258,-19.35483870967742,FALSE,FALSE,0.7514565677966101,-24.854343220338986,FALSE,FALSE,national
Dengue virus infection,2016,AUS,9,2239,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,baseline,6.2,1.9235384061671346,0.31024813002695717,0.34966714156665013,12.05033285843335,1510.4,0,3040.6322728702653,high,FALSE,-0.7000000000004183,-11.290322580651907,1.4516129032258065,45.16129032258064,FALSE,FALSE,1.4823887711864405,48.238877118644055,FALSE,FALSE,national
Dengue virus infection,2015,AUS,7,1713,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,baseline,6.2,1.9235384061671346,0.31024813002695717,0.34966714156665013,12.05033285843335,1510.4,0,3040.6322728702653,high,FALSE,-0.7000000000004183,-11.290322580651907,1.129032258064516,12.90322580645161,FALSE,FALSE,1.1341366525423728,13.41366525423728,FALSE,FALSE,national
Diphtheria,2025,AUS,0.09,25,respiratory,vaccine_preventable,TRUE,FALSE,TRUE,NA,post_covid,0.028,0.010954451150103323,0.3912303982179758,0,0.06131734126237352,7.2,0,17.148820678892044,ultra_low,FALSE,0.005000000000002894,17.857142857153192,3.214285714285714,221.42857142857144,FALSE,TRUE,3.4722222222222223,247.22222222222223,FALSE,TRUE,national
Diphtheria,2024,AUS,0.03,9,respiratory,vaccine_preventable,TRUE,FALSE,TRUE,NA,post_covid,0.028,0.010954451150103323,0.3912303982179758,0,0.06131734126237352,7.2,0,17.148820678892044,ultra_low,FALSE,0.005000000000002894,17.857142857153192,1.0714285714285714,7.142857142857137,FALSE,FALSE,1.25,24.999999999999996,FALSE,FALSE,national
Diphtheria,2023,AUS,0.05,12,respiratory,vaccine_preventable,TRUE,FALSE,TRUE,NA,post_covid,0.028,0.010954451150103323,0.3912303982179758,0,0.06131734126237352,7.2,0,17.148820678892044,ultra_low,FALSE,0.005000000000002894,17.857142857153192,1.7857142857142858,78.57142857142858,FALSE,FALSE,1.6666666666666665,66.66666666666666,FALSE,FALSE,national
Diphtheria,2022,AUS,0.12,31,respiratory,vaccine_preventable,TRUE,FALSE,TRUE,NA,transition,0.028,0.010954451150103323,0.3912303982179758,0,0.06131734126237352,7.2,0,17.148820678892044,ultra_low,FALSE,0.005000000000002894,17.857142857153192,4.285714285714286,328.57142857142856,FALSE,TRUE,4.305555555555555,330.55555555555554,FALSE,TRUE,national
Diphtheria,2021,AUS,0.03,7,respiratory,vaccine_preventable,TRUE,FALSE,TRUE,NA,covid_acute,0.028,0.010954451150103323,0.3912303982179758,0,0.06131734126237352,7.2,0,17.148820678892044,ultra_low,FALSE,0.005000000000002894,17.857142857153192,1.0714285714285714,7.142857142857137,FALSE,FALSE,0.9722222222222222,-2.77777777777778,FALSE,FALSE,national
Diphtheria,2020,AUS,0.04,10,respiratory,vaccine_preventable,TRUE,FALSE,TRUE,NA,covid_acute,0.028,0.010954451150103323,0.3912303982179758,0,0.06131734126237352,7.2,0,17.148820678892044,ultra_low,FALSE,0.005000000000002894,17.857142857153192,1.4285714285714286,42.857142857142854,FALSE,FALSE,1.3888888888888888,38.888888888888886,FALSE,FALSE,national
Diphtheria,2019,AUS,0.03,7,respiratory,vaccine_preventable,TRUE,FALSE,TRUE,NA,baseline,0.028,0.010954451150103323,0.3912303982179758,0,0.06131734126237352,7.2,0,17.148820678892044,ultra_low,FALSE,0.005000000000002894,17.857142857153192,1.0714285714285714,7.142857142857137,FALSE,FALSE,0.9722222222222222,-2.77777777777778,FALSE,FALSE,national
Diphtheria,2018,AUS,0.04,11,respiratory,vaccine_preventable,TRUE,FALSE,TRUE,NA,baseline,0.028,0.010954451150103323,0.3912303982179758,0,0.06131734126237352,7.2,0,17.148820678892044,ultra_low,FALSE,0.005000000000002894,17.857142857153192,1.4285714285714286,42.857142857142854,FALSE,FALSE,1.5277777777777777,52.77777777777778,FALSE,FALSE,national
Diphtheria,2017,AUS,0.03,8,respiratory,vaccine_preventable,TRUE,FALSE,TRUE,NA,baseline,0.028,0.010954451150103323,0.3912303982179758,0,0.06131734126237352,7.2,0,17.148820678892044,ultra_low,FALSE,0.005000000000002894,17.857142857153192,1.0714285714285714,7.142857142857137,FALSE,FALSE,1.1111111111111112,11.111111111111107,FALSE,FALSE,national
Diphtheria,2016,AUS,0.03,8,respiratory,vaccine_preventable,TRUE,FALSE,TRUE,NA,baseline,0.028,0.010954451150103323,0.3912303982179758,0,0.06131734126237352,7.2,0,17.148820678892044,ultra_low,FALSE,0.005000000000002894,17.857142857153192,1.0714285714285714,7.142857142857137,FALSE,FALSE,1.1111111111111112,11.111111111111107,FALSE,FALSE,national
Diphtheria,2015,AUS,0.01,2,respiratory,vaccine_preventable,TRUE,FALSE,TRUE,NA,baseline,0.028,0.010954451150103323,0.3912303982179758,0,0.06131734126237352,7.2,0,17.148820678892044,ultra_low,FALSE,0.005000000000002894,17.857142857153192,0.35714285714285715,-64.28571428571429,FALSE,FALSE,0.2777777777777778,-72.22222222222221,FALSE,FALSE,national
Flavivirus infection (unspecified),2025,AUS,0.11,29,vector_borne,mosquito_borne,TRUE,FALSE,FALSE,NA,post_covid,0.134,0.19398453546610359,1.4476457870604744,0,0.7239929516492675,32.6,0,174.74639734130758,low,FALSE,-0.04700000000001511,-35.074626865682916,0.8208955223880596,-17.910447761194035,FALSE,FALSE,0.8895705521472392,-11.042944785276077,FALSE,FALSE,national
Flavivirus infection (unspecified),2024,AUS,0.07,18,vector_borne,mosquito_borne,TRUE,FALSE,FALSE,NA,post_covid,0.134,0.19398453546610359,1.4476457870604744,0,0.7239929516492675,32.6,0,174.74639734130758,low,FALSE,-0.04700000000001511,-35.074626865682916,0.5223880597014926,-47.76119402985074,FALSE,FALSE,0.5521472392638036,-44.785276073619634,FALSE,FALSE,national
Flavivirus infection (unspecified),2023,AUS,0.06,15,vector_borne,mosquito_borne,TRUE,FALSE,FALSE,NA,post_covid,0.134,0.19398453546610359,1.4476457870604744,0,0.7239929516492675,32.6,0,174.74639734130758,low,FALSE,-0.04700000000001511,-35.074626865682916,0.4477611940298507,-55.223880597014926,FALSE,FALSE,0.460122699386503,-53.987730061349694,FALSE,FALSE,national
Flavivirus infection (unspecified),2022,AUS,0.02,4,vector_borne,mosquito_borne,TRUE,FALSE,FALSE,NA,transition,0.134,0.19398453546610359,1.4476457870604744,0,0.7239929516492675,32.6,0,174.74639734130758,low,FALSE,-0.04700000000001511,-35.074626865682916,0.14925373134328357,-85.07462686567165,FALSE,FALSE,0.12269938650306748,-87.73006134969326,FALSE,FALSE,national
Flavivirus infection (unspecified),2021,AUS,0.02,4,vector_borne,mosquito_borne,TRUE,FALSE,FALSE,NA,covid_acute,0.134,0.19398453546610359,1.4476457870604744,0,0.7239929516492675,32.6,0,174.74639734130758,low,FALSE,-0.04700000000001511,-35.074626865682916,0.14925373134328357,-85.07462686567165,FALSE,FALSE,0.12269938650306748,-87.73006134969326,FALSE,FALSE,national
Flavivirus infection (unspecified),2020,AUS,0.05,13,vector_borne,mosquito_borne,TRUE,FALSE,FALSE,NA,covid_acute,0.134,0.19398453546610359,1.4476457870604744,0,0.7239929516492675,32.6,0,174.74639734130758,low,FALSE,-0.04700000000001511,-35.074626865682916,0.373134328358209,-62.68656716417911,FALSE,FALSE,0.3987730061349693,-60.122699386503065,FALSE,FALSE,national
Flavivirus infection (unspecified),2019,AUS,0.04,11,vector_borne,mosquito_borne,TRUE,FALSE,FALSE,NA,baseline,0.134,0.19398453546610359,1.4476457870604744,0,0.7239929516492675,32.6,0,174.74639734130758,low,FALSE,-0.04700000000001511,-35.074626865682916,0.29850746268656714,-70.14925373134328,FALSE,FALSE,0.3374233128834356,-66.25766871165645,FALSE,FALSE,national
Flavivirus infection (unspecified),2018,AUS,0.03,8,vector_borne,mosquito_borne,TRUE,FALSE,FALSE,NA,baseline,0.134,0.19398453546610359,1.4476457870604744,0,0.7239929516492675,32.6,0,174.74639734130758,low,FALSE,-0.04700000000001511,-35.074626865682916,0.22388059701492535,-77.61194029850746,FALSE,FALSE,0.24539877300613497,-75.4601226993865,FALSE,FALSE,national
Flavivirus infection (unspecified),2017,AUS,0.07,17,vector_borne,mosquito_borne,TRUE,FALSE,FALSE,NA,baseline,0.134,0.19398453546610359,1.4476457870604744,0,0.7239929516492675,32.6,0,174.74639734130758,low,FALSE,-0.04700000000001511,-35.074626865682916,0.5223880597014926,-47.76119402985074,FALSE,FALSE,0.5214723926380368,-47.85276073619632,FALSE,FALSE,national
Flavivirus infection (unspecified),2016,AUS,0.48,116,vector_borne,mosquito_borne,TRUE,FALSE,FALSE,NA,baseline,0.134,0.19398453546610359,1.4476457870604744,0,0.7239929516492675,32.6,0,174.74639734130758,low,FALSE,-0.04700000000001511,-35.074626865682916,3.5820895522388057,258.2089552238806,FALSE,FALSE,3.558282208588957,255.8282208588957,FALSE,FALSE,national
Flavivirus infection (unspecified),2015,AUS,0.05,11,vector_borne,mosquito_borne,TRUE,FALSE,FALSE,NA,baseline,0.134,0.19398453546610359,1.4476457870604744,0,0.7239929516492675,32.6,0,174.74639734130758,low,FALSE,-0.04700000000001511,-35.074626865682916,0.373134328358209,-62.68656716417911,FALSE,FALSE,0.3374233128834356,-66.25766871165645,FALSE,FALSE,national
Gonococcal infection,2025,AUS,160,42582,STI,bacterial_STI,TRUE,FALSE,FALSE,NA,post_covid,110.6,22.87575135378071,0.2068331948804766,41.02470096916481,180.17529903083516,27247,8067.602456163306,46426.39754383669,high,TRUE,14.300000000004944,12.929475587707906,1.4466546112115732,44.66546112115733,FALSE,FALSE,1.5628142547803427,56.28142547803427,FALSE,FALSE,national
Gonococcal infection,2024,AUS,167,44534,STI,bacterial_STI,TRUE,FALSE,FALSE,NA,post_covid,110.6,22.87575135378071,0.2068331948804766,41.02470096916481,180.17529903083516,27247,8067.602456163306,46426.39754383669,high,TRUE,14.300000000004944,12.929475587707906,1.5099457504520797,50.99457504520797,FALSE,FALSE,1.634455169376445,63.445516937644506,FALSE,FALSE,national
Gonococcal infection,2023,AUS,151,40317,STI,bacterial_STI,TRUE,FALSE,FALSE,NA,post_covid,110.6,22.87575135378071,0.2068331948804766,41.02470096916481,180.17529903083516,27247,8067.602456163306,46426.39754383669,high,TRUE,14.300000000004944,12.929475587707906,1.3652802893309224,36.52802893309223,FALSE,FALSE,1.4796858369728778,47.96858369728778,FALSE,FALSE,national
Gonococcal infection,2022,AUS,128,33172,STI,bacterial_STI,TRUE,FALSE,FALSE,NA,transition,110.6,22.87575135378071,0.2068331948804766,41.02470096916481,180.17529903083516,27247,8067.602456163306,46426.39754383669,high,TRUE,14.300000000004944,12.929475587707906,1.1573236889692586,15.732368896925866,FALSE,FALSE,1.2174551326751568,21.74551326751569,FALSE,FALSE,national
Gonococcal infection,2021,AUS,104,26612,STI,bacterial_STI,TRUE,FALSE,FALSE,NA,covid_acute,110.6,22.87575135378071,0.2068331948804766,41.02470096916481,180.17529903083516,27247,8067.602456163306,46426.39754383669,high,TRUE,14.300000000004944,12.929475587707906,0.9403254972875227,-5.967450271247735,FALSE,FALSE,0.9766946819833376,-2.3305318016662384,FALSE,FALSE,national
Gonococcal infection,2020,AUS,116,29815,STI,bacterial_STI,TRUE,FALSE,FALSE,NA,covid_acute,110.6,22.87575135378071,0.2068331948804766,41.02470096916481,180.17529903083516,27247,8067.602456163306,46426.39754383669,high,TRUE,14.300000000004944,12.929475587707906,1.0488245931283906,4.882459312839065,FALSE,FALSE,1.0942489081366755,9.42489081366756,FALSE,FALSE,national
Gonococcal infection,2019,AUS,137,34741,STI,bacterial_STI,TRUE,FALSE,FALSE,NA,baseline,110.6,22.87575135378071,0.2068331948804766,41.02470096916481,180.17529903083516,27247,8067.602456163306,46426.39754383669,high,TRUE,14.300000000004944,12.929475587707906,1.2386980108499097,23.869801084990964,FALSE,FALSE,1.2750394538848313,27.503945388483135,FALSE,FALSE,national
Gonococcal infection,2018,AUS,124,30836,STI,bacterial_STI,TRUE,FALSE,FALSE,NA,baseline,110.6,22.87575135378071,0.2068331948804766,41.02470096916481,180.17529903083516,27247,8067.602456163306,46426.39754383669,high,TRUE,14.300000000004944,12.929475587707906,1.1211573236889694,12.11573236889693,FALSE,FALSE,1.1317209234044114,13.17209234044115,FALSE,FALSE,national
Gonococcal infection,2017,AUS,115,28351,STI,bacterial_STI,TRUE,FALSE,FALSE,NA,baseline,110.6,22.87575135378071,0.2068331948804766,41.02470096916481,180.17529903083516,27247,8067.602456163306,46426.39754383669,high,TRUE,14.300000000004944,12.929475587707906,1.0397830018083183,3.978300180831832,FALSE,FALSE,1.0405182221895988,4.051822218959885,FALSE,FALSE,national
Gonococcal infection,2016,AUS,99,23850,STI,bacterial_STI,TRUE,FALSE,FALSE,NA,baseline,110.6,22.87575135378071,0.2068331948804766,41.02470096916481,180.17529903083516,27247,8067.602456163306,46426.39754383669,high,TRUE,14.300000000004944,12.929475587707906,0.895117540687161,-10.488245931283902,FALSE,FALSE,0.8753257239329101,-12.467427606708997,FALSE,FALSE,national
Gonococcal infection,2015,AUS,78,18457,STI,bacterial_STI,TRUE,FALSE,FALSE,NA,baseline,110.6,22.87575135378071,0.2068331948804766,41.02470096916481,180.17529903083516,27247,8067.602456163306,46426.39754383669,high,TRUE,14.300000000004944,12.929475587707906,0.705244122965642,-29.475587703435803,FALSE,FALSE,0.6773956765882483,-32.260432341175175,FALSE,FALSE,national
Haemolytic uraemic syndrome (HUS),2025,AUS,0.06,15,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,post_covid,0.068,0.013038404810405298,0.1917412472118426,0.028344431990903675,0.10765556800909634,16,8.245810816534142,23.754189183465858,low,FALSE,-0.002000000000003213,-2.94117647059296,0.8823529411764705,-11.764705882352951,FALSE,FALSE,0.9375,-6.25,FALSE,FALSE,national
Haemolytic uraemic syndrome (HUS),2024,AUS,0.04,11,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,post_covid,0.068,0.013038404810405298,0.1917412472118426,0.028344431990903675,0.10765556800909634,16,8.245810816534142,23.754189183465858,low,FALSE,-0.002000000000003213,-2.94117647059296,0.5882352941176471,-41.1764705882353,FALSE,FALSE,0.6875,-31.25,FALSE,FALSE,national
Haemolytic uraemic syndrome (HUS),2023,AUS,0.07,19,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,post_covid,0.068,0.013038404810405298,0.1917412472118426,0.028344431990903675,0.10765556800909634,16,8.245810816534142,23.754189183465858,low,FALSE,-0.002000000000003213,-2.94117647059296,1.0294117647058825,2.9411764705882377,FALSE,FALSE,1.1875,18.75,FALSE,FALSE,national
Haemolytic uraemic syndrome (HUS),2022,AUS,0.05,14,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,transition,0.068,0.013038404810405298,0.1917412472118426,0.028344431990903675,0.10765556800909634,16,8.245810816534142,23.754189183465858,low,FALSE,-0.002000000000003213,-2.94117647059296,0.7352941176470588,-26.47058823529412,FALSE,FALSE,0.875,-12.5,FALSE,FALSE,national
Haemolytic uraemic syndrome (HUS),2021,AUS,0.03,7,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,covid_acute,0.068,0.013038404810405298,0.1917412472118426,0.028344431990903675,0.10765556800909634,16,8.245810816534142,23.754189183465858,low,FALSE,-0.002000000000003213,-2.94117647059296,0.4411764705882352,-55.88235294117647,FALSE,FALSE,0.4375,-56.25,TRUE,FALSE,national
Haemolytic uraemic syndrome (HUS),2020,AUS,0.05,14,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,covid_acute,0.068,0.013038404810405298,0.1917412472118426,0.028344431990903675,0.10765556800909634,16,8.245810816534142,23.754189183465858,low,FALSE,-0.002000000000003213,-2.94117647059296,0.7352941176470588,-26.47058823529412,FALSE,FALSE,0.875,-12.5,FALSE,FALSE,national
Haemolytic uraemic syndrome (HUS),2019,AUS,0.08,19,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline,0.068,0.013038404810405298,0.1917412472118426,0.028344431990903675,0.10765556800909634,16,8.245810816534142,23.754189183465858,low,FALSE,-0.002000000000003213,-2.94117647059296,1.1764705882352942,17.647058823529406,FALSE,FALSE,1.1875,18.75,FALSE,FALSE,national
Haemolytic uraemic syndrome (HUS),2018,AUS,0.05,13,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline,0.068,0.013038404810405298,0.1917412472118426,0.028344431990903675,0.10765556800909634,16,8.245810816534142,23.754189183465858,low,FALSE,-0.002000000000003213,-2.94117647059296,0.7352941176470588,-26.47058823529412,FALSE,FALSE,0.8125,-18.75,FALSE,FALSE,national
Haemolytic uraemic syndrome (HUS),2017,AUS,0.06,14,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline,0.068,0.013038404810405298,0.1917412472118426,0.028344431990903675,0.10765556800909634,16,8.245810816534142,23.754189183465858,low,FALSE,-0.002000000000003213,-2.94117647059296,0.8823529411764705,-11.764705882352951,FALSE,FALSE,0.875,-12.5,FALSE,FALSE,national
Haemolytic uraemic syndrome (HUS),2016,AUS,0.07,16,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline,0.068,0.013038404810405298,0.1917412472118426,0.028344431990903675,0.10765556800909634,16,8.245810816534142,23.754189183465858,low,FALSE,-0.002000000000003213,-2.94117647059296,1.0294117647058825,2.9411764705882377,FALSE,FALSE,1,0,FALSE,FALSE,national
Haemolytic uraemic syndrome (HUS),2015,AUS,0.08,18,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline,0.068,0.013038404810405298,0.1917412472118426,0.028344431990903675,0.10765556800909634,16,8.245810816534142,23.754189183465858,low,FALSE,-0.002000000000003213,-2.94117647059296,1.1764705882352942,17.647058823529406,FALSE,FALSE,1.125,12.5,FALSE,FALSE,national
Haemophilus influenzae type b,2025,AUS,0.03,7,respiratory,vaccine_preventable,TRUE,FALSE,TRUE,NA,post_covid,0.07400000000000001,0.008944271909999154,0.12086853932431288,0.0467965047736698,0.10120349522633022,18,10.550016010777416,25.449983989222584,low,FALSE,0.004000000000000002,5.405405405405407,0.4054054054054053,-59.45945945945946,TRUE,FALSE,0.3888888888888889,-61.111111111111114,TRUE,FALSE,national
Haemophilus influenzae type b,2024,AUS,0.02,6,respiratory,vaccine_preventable,TRUE,FALSE,TRUE,NA,post_covid,0.07400000000000001,0.008944271909999154,0.12086853932431288,0.0467965047736698,0.10120349522633022,18,10.550016010777416,25.449983989222584,low,FALSE,0.004000000000000002,5.405405405405407,0.27027027027027023,-72.97297297297297,TRUE,FALSE,0.3333333333333333,-66.66666666666666,TRUE,FALSE,national
Haemophilus influenzae type b,2023,AUS,0.05,12,respiratory,vaccine_preventable,TRUE,FALSE,TRUE,NA,post_covid,0.07400000000000001,0.008944271909999154,0.12086853932431288,0.0467965047736698,0.10120349522633022,18,10.550016010777416,25.449983989222584,low,FALSE,0.004000000000000002,5.405405405405407,0.6756756756756757,-32.43243243243244,FALSE,FALSE,0.6666666666666666,-33.33333333333333,FALSE,FALSE,national
Haemophilus influenzae type b,2022,AUS,0.04,11,respiratory,vaccine_preventable,TRUE,FALSE,TRUE,NA,transition,0.07400000000000001,0.008944271909999154,0.12086853932431288,0.0467965047736698,0.10120349522633022,18,10.550016010777416,25.449983989222584,low,FALSE,0.004000000000000002,5.405405405405407,0.5405405405405405,-45.94594594594595,TRUE,FALSE,0.6111111111111112,-38.88888888888889,FALSE,FALSE,national
